transaction_id,timestamp,customer_id,type,amount,merchant,is_fraud
T00002729,2023-04-24 17:00:00,C04703,Transfer,1951.79,Online Retail,0
T00002730,2023-04-24 18:00:00,C01648,Transfer,861.52,Gas Station,0
T00002731,2023-04-24 19:00:00,C02594,Deposit,3110.37,Amazon,0
T00002732,2023-04-24 20:00:00,C04268,Deposit,4394.62,Walmart,0
T00002733,2023-04-24 21:00:00,C00634,Transfer,2334.6,Gas Station,0
T00002734,2023-04-24 22:00:00,C02232,Purchase,2727.42,Amazon,0
T00002735,2023-04-24 23:00:00,C00340,Purchase,2498.42,Gas Station,0
T00002736,2023-04-25 00:00:00,C02123,Withdrawal,4653.58,Gas Station,0
T00002737,2023-04-25 01:00:00,C03262,Deposit,24.93,Amazon,0
T00002738,2023-04-25 02:00:00,C01909,Withdrawal,4170.0,Online Retail,0
T00002739,2023-04-25 03:00:00,C01573,Withdrawal,2293.31,Grocery Store,0
T00002740,2023-04-25 04:00:00,C04998,Transfer,4758.5,Online Retail,0
T00002741,2023-04-25 05:00:00,C00114,Withdrawal,4432.87,Online Retail,0
T00002742,2023-04-25 06:00:00,C02120,Deposit,4462.95,Amazon,0
T00002743,2023-04-25 07:00:00,C03491,Payment,4898.2,Grocery Store,0
T00002744,2023-04-25 08:00:00,C02418,Transfer,3332.56,Walmart,0
T00002745,2023-04-25 09:00:00,C03478,Deposit,4793.81,Gas Station,0
T00002746,2023-04-25 10:00:00,C02872,Transfer,1319.28,Grocery Store,0
T00002747,2023-04-25 11:00:00,C00805,Payment,1339.53,Restaurant,0
T00002748,2023-04-25 12:00:00,C02037,Deposit,2986.34,Amazon,0
T00002749,2023-04-25 13:00:00,C03971,Payment,1849.73,Walmart,0
T00002750,2023-04-25 14:00:00,C00896,Payment,4662.54,Grocery Store,0
T00002751,2023-04-25 15:00:00,C01029,Transfer,4928.76,Grocery Store,0
T00002752,2023-04-25 16:00:00,C04223,Withdrawal,1250.65,Amazon,0
T00002753,2023-04-25 17:00:00,C01305,Payment,3489.88,Amazon,0
T00002754,2023-04-25 18:00:00,C00441,Deposit,1263.62,Grocery Store,0
T00002755,2023-04-25 19:00:00,C03586,Purchase,431.53,Amazon,0
T00002756,2023-04-25 20:00:00,C04450,Transfer,1665.78,Grocery Store,0
T00002757,2023-04-25 21:00:00,C00183,Purchase,786.68,Walmart,0
T00002758,2023-04-25 22:00:00,C04590,Transfer,3393.14,Grocery Store,0
T00002759,2023-04-25 23:00:00,C00075,Deposit,2469.89,Walmart,0
T00002760,2023-04-26 00:00:00,C04679,Payment,144.53,Amazon,0
T00002761,2023-04-26 01:00:00,C01375,Withdrawal,1851.58,Online Retail,0
T00002762,2023-04-26 02:00:00,C02694,Deposit,3553.14,Amazon,0
T00002763,2023-04-26 03:00:00,C04518,Transfer,2284.61,Gas Station,0
T00002764,2023-04-26 04:00:00,C02523,Deposit,3025.35,Gas Station,0
T00002765,2023-04-26 05:00:00,C04432,Payment,3576.18,Amazon,0
T00002766,2023-04-26 06:00:00,C02008,Deposit,2696.48,Walmart,0
T00002767,2023-04-26 07:00:00,C03444,Purchase,1726.46,Gas Station,0
T00002768,2023-04-26 08:00:00,C03881,Transfer,1461.73,Gas Station,0
T00002769,2023-04-26 09:00:00,C03708,Payment,2274.27,Walmart,0
T00002770,2023-04-26 10:00:00,C03412,Payment,4553.72,Grocery Store,0
T00002771,2023-04-26 11:00:00,C02564,Deposit,4619.1,Gas Station,0
T00002772,2023-04-26 12:00:00,C03753,Withdrawal,1228.07,Walmart,0
T00002773,2023-04-26 13:00:00,C00613,Withdrawal,4130.48,Grocery Store,0
T00002774,2023-04-26 14:00:00,C02808,Transfer,959.96,Gas Station,0
T00002775,2023-04-26 15:00:00,C04193,Payment,1786.63,Restaurant,0
T00002776,2023-04-26 16:00:00,C04534,Transfer,3575.8,Walmart,0
T00002777,2023-04-26 17:00:00,C04856,Payment,1492.16,Online Retail,0
T00002778,2023-04-26 18:00:00,C04012,Purchase,2447.63,Online Retail,0
T00002779,2023-04-26 19:00:00,C01759,Deposit,4959.94,Gas Station,0
T00002780,2023-04-26 20:00:00,C02701,Transfer,3098.07,Amazon,0
T00002781,2023-04-26 21:00:00,C02578,Payment,308.63,Walmart,0
T00002782,2023-04-26 22:00:00,C00139,Transfer,2995.19,Walmart,0
T00002783,2023-04-26 23:00:00,C02534,Deposit,2948.05,Restaurant,0
T00002784,2023-04-27 00:00:00,C00252,Transfer,222.52,Online Retail,0
T00002785,2023-04-27 01:00:00,C00567,Withdrawal,617.7,Grocery Store,0
T00002786,2023-04-27 02:00:00,C04056,Deposit,3770.63,Walmart,0
T00002787,2023-04-27 03:00:00,C02934,Withdrawal,2572.63,Restaurant,0
T00002788,2023-04-27 04:00:00,C02512,Withdrawal,3419.86,Grocery Store,0
T00002789,2023-04-27 05:00:00,C02101,Purchase,1695.33,Grocery Store,0
T00002790,2023-04-27 06:00:00,C00115,Transfer,461.34,Walmart,0
T00002791,2023-04-27 07:00:00,C04432,Payment,4970.65,Grocery Store,0
T00002792,2023-04-27 08:00:00,C01705,Purchase,4522.39,Gas Station,0
T00002793,2023-04-27 09:00:00,C01552,Purchase,179.66,Amazon,0
T00002794,2023-04-27 10:00:00,C00026,Transfer,368.67,Online Retail,0
T00002795,2023-04-27 11:00:00,C00738,Payment,4703.1,Gas Station,0
T00002796,2023-04-27 12:00:00,C03047,Deposit,4094.49,Grocery Store,0
T00002797,2023-04-27 13:00:00,C01274,Withdrawal,997.56,Walmart,0
T00002798,2023-04-27 14:00:00,C01283,Purchase,4622.56,Grocery Store,0
T00002799,2023-04-27 15:00:00,C02275,Withdrawal,3056.02,Online Retail,0
T00002800,2023-04-27 16:00:00,C03514,Deposit,2645.19,Walmart,0
T00002801,2023-04-27 17:00:00,C01182,Deposit,4171.8,Grocery Store,0
T00002802,2023-04-27 18:00:00,C01332,Deposit,3454.4,Walmart,0
T00002803,2023-04-27 19:00:00,C03147,Purchase,3322.81,Gas Station,0
T00002804,2023-04-27 20:00:00,C03804,Deposit,4385.1,Grocery Store,0
T00002805,2023-04-27 21:00:00,C01506,Payment,4366.91,Online Retail,0
T00002806,2023-04-27 22:00:00,C01444,Withdrawal,939.92,Online Retail,0
T00002807,2023-04-27 23:00:00,C04239,Purchase,990.73,Online Retail,0
T00002808,2023-04-28 00:00:00,C00331,Payment,2959.31,Grocery Store,0
T00002809,2023-04-28 01:00:00,C00680,Payment,2488.44,Amazon,0
T00002810,2023-04-28 02:00:00,C01072,Purchase,1863.58,Restaurant,0
T00002811,2023-04-28 03:00:00,C04705,Payment,622.41,Gas Station,0
T00002812,2023-04-28 04:00:00,C00977,Payment,4066.87,Grocery Store,0
T00002813,2023-04-28 05:00:00,C01179,Withdrawal,3623.89,Gas Station,0
T00002814,2023-04-28 06:00:00,C01168,Purchase,1379.54,Gas Station,0
T00002815,2023-04-28 07:00:00,C02288,Transfer,1269.99,Grocery Store,0
T00002816,2023-04-28 08:00:00,C00735,Purchase,1207.39,Grocery Store,0
T00002817,2023-04-28 09:00:00,C00870,Deposit,4911.74,Walmart,0
T00002818,2023-04-28 10:00:00,C04577,Purchase,2841.16,Walmart,0
T00002819,2023-04-28 11:00:00,C02095,Withdrawal,597.58,Grocery Store,0
T00002820,2023-04-28 12:00:00,C00089,Deposit,1839.07,Online Retail,0
T00002821,2023-04-28 13:00:00,C04496,Transfer,3686.71,Online Retail,0
T00002822,2023-04-28 14:00:00,C02787,Purchase,2479.82,Restaurant,0
T00002823,2023-04-28 15:00:00,C00373,Deposit,602.89,Gas Station,0
T00002824,2023-04-28 16:00:00,C00060,Withdrawal,1879.66,Restaurant,0
T00002825,2023-04-28 17:00:00,C00549,Purchase,446.18,Online Retail,0
T00002826,2023-04-28 18:00:00,C03262,Payment,2771.05,Online Retail,0
T00002827,2023-04-28 19:00:00,C03402,Withdrawal,2761.15,Grocery Store,0
T00002828,2023-04-28 20:00:00,C04363,Transfer,3407.85,Amazon,0
T00002829,2023-04-28 21:00:00,C02534,Purchase,1268.57,Restaurant,0
T00002830,2023-04-28 22:00:00,C01858,Transfer,2803.46,Restaurant,0
T00002831,2023-04-28 23:00:00,C04764,Withdrawal,3718.56,Gas Station,0
T00002832,2023-04-29 00:00:00,C03671,Purchase,829.47,Grocery Store,0
T00002833,2023-04-29 01:00:00,C03387,Withdrawal,3926.49,Amazon,0
T00002834,2023-04-29 02:00:00,C04203,Purchase,4409.67,Restaurant,0
T00002835,2023-04-29 03:00:00,C00215,Deposit,4962.71,Online Retail,0
T00002836,2023-04-29 04:00:00,C04626,Payment,4477.44,Grocery Store,0
T00002837,2023-04-29 05:00:00,C04066,Withdrawal,2335.04,Online Retail,0
T00002838,2023-04-29 06:00:00,C01655,Payment,3005.14,Walmart,0
T00002839,2023-04-29 07:00:00,C00340,Payment,3595.9,Restaurant,0
T00002840,2023-04-29 08:00:00,C01584,Purchase,1530.83,Grocery Store,0
T00002841,2023-04-29 09:00:00,C04428,Purchase,3863.67,Online Retail,0
T00002842,2023-04-29 10:00:00,C03084,Withdrawal,3086.15,Walmart,0
T00002843,2023-04-29 11:00:00,C03172,Purchase,3690.62,Grocery Store,0
T00002844,2023-04-29 12:00:00,C04110,Transfer,2091.9,Online Retail,0
T00002845,2023-04-29 13:00:00,C03166,Purchase,712.36,Gas Station,0
T00002846,2023-04-29 14:00:00,C03855,Deposit,1645.75,Gas Station,0
T00002847,2023-04-29 15:00:00,C03154,Purchase,2909.7,Restaurant,0
T00002848,2023-04-29 16:00:00,C02416,Deposit,242.24,Gas Station,0
T00002849,2023-04-29 17:00:00,C04227,Withdrawal,3321.57,Amazon,0
T00002850,2023-04-29 18:00:00,C03976,Purchase,1739.29,Amazon,0
T00002851,2023-04-29 19:00:00,C03774,Transfer,2633.41,Restaurant,0
T00002852,2023-04-29 20:00:00,C03536,Transfer,222.55,Amazon,0
T00002853,2023-04-29 21:00:00,C00106,Payment,2160.14,Restaurant,0
T00002854,2023-04-29 22:00:00,C04010,Withdrawal,2125.12,Grocery Store,0
T00002855,2023-04-29 23:00:00,C00635,Payment,4405.99,Restaurant,0
T00002856,2023-04-30 00:00:00,C00460,Purchase,1688.83,Walmart,0
T00002857,2023-04-30 01:00:00,C01284,Deposit,4129.35,Grocery Store,0
T00002858,2023-04-30 02:00:00,C04965,Purchase,933.5,Restaurant,0
T00002859,2023-04-30 03:00:00,C04985,Withdrawal,3177.31,Online Retail,0
T00002860,2023-04-30 04:00:00,C04630,Deposit,4334.26,Amazon,0
T00002861,2023-04-30 05:00:00,C02398,Payment,3118.86,Gas Station,0
T00002862,2023-04-30 06:00:00,C00772,Purchase,4937.66,Online Retail,0
T00002863,2023-04-30 07:00:00,C01976,Deposit,1827.51,Amazon,0
T00002864,2023-04-30 08:00:00,C04535,Deposit,3040.21,Restaurant,0
T00002865,2023-04-30 09:00:00,C00748,Payment,598.17,Grocery Store,0
T00002866,2023-04-30 10:00:00,C02483,Withdrawal,1322.53,Online Retail,0
T00002867,2023-04-30 11:00:00,C02526,Withdrawal,2999.05,Amazon,0
T00002868,2023-04-30 12:00:00,C02114,Payment,861.78,Walmart,0
T00002869,2023-04-30 13:00:00,C04632,Deposit,247.46,Online Retail,0
T00002870,2023-04-30 14:00:00,C03138,Payment,2010.94,Grocery Store,0
T00002871,2023-04-30 15:00:00,C03928,Deposit,4404.59,Online Retail,0
T00002872,2023-04-30 16:00:00,C02314,Purchase,2969.14,Amazon,0
T00002873,2023-04-30 17:00:00,C03888,Transfer,710.89,Restaurant,0
T00002874,2023-04-30 18:00:00,C03032,Transfer,2127.94,Gas Station,0
T00002875,2023-04-30 19:00:00,C03362,Purchase,1743.1,Grocery Store,0
T00002876,2023-04-30 20:00:00,C01882,Transfer,2971.66,Amazon,0
T00002877,2023-04-30 21:00:00,C04435,Payment,3343.6,Walmart,0
T00002878,2023-04-30 22:00:00,C03223,Withdrawal,235.52,Amazon,0
T00002879,2023-04-30 23:00:00,C00613,Payment,4576.0,Amazon,0
T00002880,2023-05-01 00:00:00,C03988,Deposit,1901.27,Gas Station,0
T00002881,2023-05-01 01:00:00,C04283,Withdrawal,2110.51,Online Retail,0
T00002882,2023-05-01 02:00:00,C03149,Purchase,1427.67,Online Retail,0
T00002883,2023-05-01 03:00:00,C01744,Purchase,2073.41,Restaurant,0
T00002884,2023-05-01 04:00:00,C03143,Deposit,464.01,Amazon,0
T00002885,2023-05-01 05:00:00,C02109,Payment,398.03,Gas Station,0
T00002886,2023-05-01 06:00:00,C04652,Purchase,2145.5,Grocery Store,0
T00002887,2023-05-01 07:00:00,C04481,Withdrawal,3253.62,Walmart,0
T00002888,2023-05-01 08:00:00,C04300,Purchase,2565.51,Restaurant,0
T00002889,2023-05-01 09:00:00,C02198,Transfer,3314.42,Amazon,0
T00002890,2023-05-01 10:00:00,C04291,Purchase,966.75,Grocery Store,0
T00002891,2023-05-01 11:00:00,C04597,Transfer,1391.25,Grocery Store,0
T00002892,2023-05-01 12:00:00,C03616,Purchase,1951.28,Gas Station,0
T00002893,2023-05-01 13:00:00,C04171,Payment,1460.41,Online Retail,0
T00002894,2023-05-01 14:00:00,C01771,Withdrawal,4641.2,Grocery Store,0
T00002895,2023-05-01 15:00:00,C01522,Purchase,489.89,Walmart,0
T00002896,2023-05-01 16:00:00,C04547,Payment,904.31,Restaurant,0
T00002897,2023-05-01 17:00:00,C02624,Withdrawal,4472.72,Restaurant,0
T00002898,2023-05-01 18:00:00,C01106,Purchase,2026.13,Walmart,0
T00002899,2023-05-01 19:00:00,C04354,Transfer,4874.63,Amazon,0
T00002900,2023-05-01 20:00:00,C03097,Payment,541.61,Amazon,0
T00002901,2023-05-01 21:00:00,C01783,Payment,764.01,Amazon,0
T00002902,2023-05-01 22:00:00,C02509,Deposit,3016.85,Amazon,0
T00002903,2023-05-01 23:00:00,C03101,Deposit,1969.28,Amazon,0
T00002904,2023-05-02 00:00:00,C00008,Withdrawal,3272.27,Grocery Store,0
T00002905,2023-05-02 01:00:00,C00634,Withdrawal,3696.32,Restaurant,0
T00002906,2023-05-02 02:00:00,C03181,Withdrawal,1348.06,Gas Station,0
T00002907,2023-05-02 03:00:00,C02937,Withdrawal,3418.93,Walmart,0
T00002908,2023-05-02 04:00:00,C03572,Transfer,340.78,Online Retail,0
T00002909,2023-05-02 05:00:00,C01932,Payment,1330.81,Online Retail,0
T00002910,2023-05-02 06:00:00,C04600,Deposit,374.5,Grocery Store,0
T00002911,2023-05-02 07:00:00,C00985,Withdrawal,734.09,Walmart,0
T00002912,2023-05-02 08:00:00,C03621,Payment,1869.03,Amazon,0
T00002913,2023-05-02 09:00:00,C04237,Deposit,3349.96,Walmart,0
T00002914,2023-05-02 10:00:00,C02627,Withdrawal,164.12,Online Retail,0
T00002915,2023-05-02 11:00:00,C01793,Purchase,3626.22,Restaurant,0
T00002916,2023-05-02 12:00:00,C01124,Transfer,550.01,Online Retail,0
T00002917,2023-05-02 13:00:00,C03458,Payment,4175.71,Online Retail,0
T00002918,2023-05-02 14:00:00,C02218,Deposit,2787.35,Walmart,0
T00002919,2023-05-02 15:00:00,C02590,Transfer,4987.73,Gas Station,0
T00002920,2023-05-02 16:00:00,C04212,Payment,2794.1,Gas Station,0
T00002921,2023-05-02 17:00:00,C02274,Transfer,4377.93,Amazon,0
T00002922,2023-05-02 18:00:00,C01424,Purchase,3973.13,Grocery Store,0
T00002923,2023-05-02 19:00:00,C03209,Purchase,174.77,Online Retail,0
T00002924,2023-05-02 20:00:00,C00462,Purchase,358.43,Grocery Store,0
T00002925,2023-05-02 21:00:00,C01861,Transfer,1861.66,Restaurant,0
T00002926,2023-05-02 22:00:00,C01840,Purchase,1230.55,Restaurant,0
T00002927,2023-05-02 23:00:00,C04911,Payment,3171.77,Amazon,0
T00002928,2023-05-03 00:00:00,C00103,Payment,1334.98,Grocery Store,0
T00002929,2023-05-03 01:00:00,C01781,Transfer,1914.63,Walmart,0
T00002930,2023-05-03 02:00:00,C00740,Purchase,2892.99,Grocery Store,0
T00002931,2023-05-03 03:00:00,C00230,Purchase,453.23,Restaurant,0
T00002932,2023-05-03 04:00:00,C00557,Payment,4588.55,Walmart,0
T00002933,2023-05-03 05:00:00,C02286,Payment,1571.35,Grocery Store,0
T00002934,2023-05-03 06:00:00,C02993,Transfer,23.27,Amazon,0
T00002935,2023-05-03 07:00:00,C02611,Purchase,2686.89,Amazon,0
T00002936,2023-05-03 08:00:00,C01669,Deposit,3312.46,Gas Station,0
T00002937,2023-05-03 09:00:00,C04395,Payment,3905.32,Walmart,0
T00002938,2023-05-03 10:00:00,C01155,Purchase,507.29,Online Retail,0
T00002939,2023-05-03 11:00:00,C04737,Payment,1613.86,Online Retail,0
T00002940,2023-05-03 12:00:00,C04511,Withdrawal,2037.88,Online Retail,0
T00002941,2023-05-03 13:00:00,C01816,Payment,4946.99,Amazon,0
T00002942,2023-05-03 14:00:00,C03596,Deposit,2442.55,Gas Station,0
T00002943,2023-05-03 15:00:00,C02994,Payment,4211.46,Restaurant,0
T00002944,2023-05-03 16:00:00,C03611,Withdrawal,381.74,Grocery Store,0
T00002945,2023-05-03 17:00:00,C01951,Purchase,4872.93,Walmart,0
T00002946,2023-05-03 18:00:00,C02257,Withdrawal,1987.12,Gas Station,0
T00002947,2023-05-03 19:00:00,C01386,Purchase,1431.75,Amazon,0
T00002948,2023-05-03 20:00:00,C00933,Payment,1417.81,Amazon,0
T00002949,2023-05-03 21:00:00,C04785,Purchase,105.58,Amazon,0
T00002950,2023-05-03 22:00:00,C01163,Payment,3247.37,Online Retail,0
T00002951,2023-05-03 23:00:00,C03476,Deposit,2627.98,Grocery Store,0
T00002952,2023-05-04 00:00:00,C04056,Purchase,1755.97,Online Retail,0
T00002953,2023-05-04 01:00:00,C00044,Payment,3945.98,Gas Station,0
T00002954,2023-05-04 02:00:00,C03237,Transfer,792.66,Online Retail,0
T00002955,2023-05-04 03:00:00,C00339,Deposit,2660.53,Restaurant,0
T00002956,2023-05-04 04:00:00,C01863,Deposit,3345.87,Gas Station,0
T00002957,2023-05-04 05:00:00,C00848,Transfer,2659.28,Online Retail,0
T00002958,2023-05-04 06:00:00,C02303,Payment,2817.89,Gas Station,0
T00002959,2023-05-04 07:00:00,C04053,Withdrawal,2543.92,Gas Station,0
T00002960,2023-05-04 08:00:00,C03647,Purchase,1361.84,Restaurant,0
T00002961,2023-05-04 09:00:00,C01707,Purchase,4963.39,Restaurant,0
T00002962,2023-05-04 10:00:00,C01926,Purchase,15.79,Online Retail,0
T00002963,2023-05-04 11:00:00,C03310,Purchase,3165.5,Walmart,0
T00002964,2023-05-04 12:00:00,C02315,Transfer,4850.75,Gas Station,0
T00002965,2023-05-04 13:00:00,C01250,Payment,2740.47,Online Retail,0
T00002966,2023-05-04 14:00:00,C03347,Withdrawal,1316.06,Walmart,0
T00002967,2023-05-04 15:00:00,C00943,Deposit,2807.58,Gas Station,0
T00002968,2023-05-04 16:00:00,C00567,Transfer,790.72,Online Retail,0
T00002969,2023-05-04 17:00:00,C02190,Payment,656.87,Restaurant,0
T00002970,2023-05-04 18:00:00,C02226,Transfer,114.97,Online Retail,0
T00002971,2023-05-04 19:00:00,C00645,Transfer,106.58,Amazon,0
T00002972,2023-05-04 20:00:00,C01422,Payment,403.43,Online Retail,0
T00002973,2023-05-04 21:00:00,C02705,Withdrawal,3018.61,Walmart,0
T00002974,2023-05-04 22:00:00,C03405,Payment,4475.0,Online Retail,0
T00002975,2023-05-04 23:00:00,C01932,Payment,3328.33,Amazon,0
T00002976,2023-05-05 00:00:00,C00381,Withdrawal,2210.54,Grocery Store,0
T00002977,2023-05-05 01:00:00,C02817,Withdrawal,2404.34,Walmart,0
T00002978,2023-05-05 02:00:00,C00291,Payment,1407.62,Gas Station,0
T00002979,2023-05-05 03:00:00,C02433,Payment,3116.09,Grocery Store,0
T00002980,2023-05-05 04:00:00,C00661,Withdrawal,469.91,Gas Station,0
T00002981,2023-05-05 05:00:00,C00181,Transfer,2579.41,Grocery Store,0
T00002982,2023-05-05 06:00:00,C01051,Withdrawal,211.68,Restaurant,0
T00002983,2023-05-05 07:00:00,C03554,Transfer,1155.97,Gas Station,0
T00002984,2023-05-05 08:00:00,C00990,Purchase,4142.19,Amazon,0
T00002985,2023-05-05 09:00:00,C03507,Payment,1579.22,Restaurant,0
T00002986,2023-05-05 10:00:00,C03800,Deposit,45.26,Grocery Store,0
T00002987,2023-05-05 11:00:00,C02657,Transfer,4778.2,Grocery Store,0
T00002988,2023-05-05 12:00:00,C03166,Purchase,1336.2,Grocery Store,0
T00002989,2023-05-05 13:00:00,C01841,Withdrawal,2410.43,Amazon,0
T00002990,2023-05-05 14:00:00,C03383,Withdrawal,2862.86,Grocery Store,0
T00002991,2023-05-05 15:00:00,C03777,Payment,3761.83,Online Retail,0
T00002992,2023-05-05 16:00:00,C03799,Payment,192.33,Restaurant,0
T00002993,2023-05-05 17:00:00,C00407,Deposit,1288.2,Online Retail,0
T00002994,2023-05-05 18:00:00,C03637,Deposit,1670.79,Restaurant,0
T00002995,2023-05-05 19:00:00,C00440,Deposit,1605.28,Restaurant,0
T00002996,2023-05-05 20:00:00,C04973,Purchase,3788.87,Walmart,0
T00002997,2023-05-05 21:00:00,C02700,Purchase,3507.11,Grocery Store,0
T00002998,2023-05-05 22:00:00,C04452,Transfer,1188.2,Amazon,0
T00002999,2023-05-05 23:00:00,C03231,Withdrawal,4785.98,Online Retail,0
T00003000,2023-05-06 00:00:00,C00949,Withdrawal,3937.93,Walmart,0
T00003001,2023-05-06 01:00:00,C02405,Deposit,2537.68,Walmart,0
T00003002,2023-05-06 02:00:00,C01187,Purchase,1950.18,Restaurant,0
T00003003,2023-05-06 03:00:00,C03363,Withdrawal,72.34,Walmart,0
T00003004,2023-05-06 04:00:00,C04976,Deposit,4519.56,Walmart,0
T00003005,2023-05-06 05:00:00,C02107,Purchase,3915.62,Walmart,0
T00003006,2023-05-06 06:00:00,C01216,Purchase,2179.35,Grocery Store,0
T00003007,2023-05-06 07:00:00,C03192,Withdrawal,636.35,Grocery Store,0
T00003008,2023-05-06 08:00:00,C02466,Transfer,2799.93,Restaurant,0
T00003009,2023-05-06 09:00:00,C04490,Withdrawal,302.79,Walmart,0
T00003010,2023-05-06 10:00:00,C01925,Payment,4860.0,Online Retail,0
T00003011,2023-05-06 11:00:00,C03201,Purchase,3380.57,Online Retail,0
T00003012,2023-05-06 12:00:00,C02369,Transfer,1352.19,Grocery Store,0
T00003013,2023-05-06 13:00:00,C03160,Transfer,2188.75,Restaurant,0
T00003014,2023-05-06 14:00:00,C02556,Purchase,2775.7,Online Retail,0
T00003015,2023-05-06 15:00:00,C02552,Transfer,866.2,Grocery Store,0
T00003016,2023-05-06 16:00:00,C04760,Deposit,2334.99,Online Retail,0
T00003017,2023-05-06 17:00:00,C02845,Withdrawal,343.75,Walmart,0
T00003018,2023-05-06 18:00:00,C00244,Deposit,3335.59,Restaurant,0
T00003019,2023-05-06 19:00:00,C02732,Payment,1137.79,Restaurant,0
T00003020,2023-05-06 20:00:00,C03695,Transfer,3002.59,Online Retail,0
T00003021,2023-05-06 21:00:00,C00726,Deposit,2210.72,Amazon,0
T00003022,2023-05-06 22:00:00,C04815,Purchase,3675.17,Restaurant,0
T00003023,2023-05-06 23:00:00,C01814,Deposit,2946.68,Grocery Store,0
T00003024,2023-05-07 00:00:00,C02812,Deposit,3100.12,Amazon,0
T00003025,2023-05-07 01:00:00,C04298,Transfer,3246.85,Amazon,0
T00003026,2023-05-07 02:00:00,C03211,Transfer,4994.84,Amazon,0
T00003027,2023-05-07 03:00:00,C02187,Transfer,1883.16,Amazon,0
T00003028,2023-05-07 04:00:00,C02308,Transfer,3425.8,Gas Station,0
T00003029,2023-05-07 05:00:00,C02684,Deposit,2466.95,Gas Station,0
T00003030,2023-05-07 06:00:00,C03534,Transfer,1759.06,Restaurant,0
T00003031,2023-05-07 07:00:00,C04413,Purchase,37.75,Grocery Store,0
T00003032,2023-05-07 08:00:00,C03459,Payment,4465.58,Online Retail,0
T00003033,2023-05-07 09:00:00,C04124,Withdrawal,2397.27,Gas Station,0
T00003034,2023-05-07 10:00:00,C01660,Transfer,833.13,Walmart,0
T00003035,2023-05-07 11:00:00,C01121,Payment,164.19,Restaurant,0
T00003036,2023-05-07 12:00:00,C02349,Payment,3340.71,Gas Station,0
T00003037,2023-05-07 13:00:00,C02639,Purchase,2294.74,Online Retail,0
T00003038,2023-05-07 14:00:00,C01743,Deposit,1965.37,Gas Station,0
T00003039,2023-05-07 15:00:00,C02674,Withdrawal,4265.25,Grocery Store,0
T00003040,2023-05-07 16:00:00,C00819,Payment,3601.49,Walmart,0
T00003041,2023-05-07 17:00:00,C00947,Purchase,4417.32,Grocery Store,0
T00003042,2023-05-07 18:00:00,C04862,Deposit,1569.94,Walmart,0
T00003043,2023-05-07 19:00:00,C04870,Transfer,1831.51,Grocery Store,0
T00003044,2023-05-07 20:00:00,C01129,Transfer,2949.86,Walmart,0
T00003045,2023-05-07 21:00:00,C01282,Purchase,4189.0,Restaurant,0
T00003046,2023-05-07 22:00:00,C00205,Purchase,3628.54,Walmart,0
T00003047,2023-05-07 23:00:00,C01535,Withdrawal,2404.54,Amazon,0
T00003048,2023-05-08 00:00:00,C00198,Payment,4537.23,Grocery Store,0
T00003049,2023-05-08 01:00:00,C01711,Deposit,2610.16,Amazon,0
T00003050,2023-05-08 02:00:00,C01960,Purchase,3547.53,Online Retail,0
T00003051,2023-05-08 03:00:00,C01989,Deposit,1240.05,Online Retail,0
T00003052,2023-05-08 04:00:00,C01342,Payment,882.49,Restaurant,0
